"I\'m sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.","Извините, но мы не смогли обработать ваш платёж. Пожалуйста, попробуйте другой метод оплаты или свяжитесь с нами, чтобы мы смогли вам помочь.",module,Magento_Paypal
"I\'m sorry - but we are not able to complete your transaction. Please contact us so we can assist you.","Извините, но мы не можем завершить вашу транзакцию. Пожалуйста, свяжитесь с нами, чтобы мы смогли вам помочь.",module,Magento_Paypal
"The payment method code is not set.","Код метода оплаты не задан.",module,Magento_Paypal
"Unable to save Billing Agreement:","Невозможно сохранить платёжное соглашение:",module,Magento_Paypal
Active,Активно,module,Magento_Paypal
Canceled,Отменено,module,Magento_Paypal
"The customer ID is not set.","ИД клиента не задан.",module,Magento_Paypal
"The PayPal certificate does not exist.","Сертификат PayPal не существует.",module,Magento_Paypal
"We prefer PayPal (150 X 60)","Мы предпочитаем PayPal (150 X 60)",module,Magento_Paypal
"We prefer PayPal (150 X 40)","Мы предпочитаем PayPal (150 X 40)",module,Magento_Paypal
"Now accepting PayPal (150 X 60)","Теперь принимаем PayPal (150 X 60)",module,Magento_Paypal
"Now accepting PayPal (150 X 40)","Теперь принимаем PayPal (150 X 40)",module,Magento_Paypal
"Payments by PayPal (150 X 60)","Платежи через PayPal (150 X 60)",module,Magento_Paypal
"Payments by PayPal (150 X 40)","Платежи через PayPal (150 X 40)",module,Magento_Paypal
"Shop now using (150 X 60)","Магазин использует (150 X 60)",module,Magento_Paypal
"Shop now using (150 X 40)","Магазин использует (150 X 40)",module,Magento_Paypal
Dynamic,Динамический,module,Magento_Paypal
Static,Статичный,module,Magento_Paypal
Authorization,Авторизация,module,Magento_Paypal
Sale,Продажа,module,Magento_Paypal
Yes,Да,module,Magento_Paypal
No,Нет,module,Magento_Paypal
"For Virtual Quotes Only","Только для виртуальных корзин",module,Magento_Paypal
Auto,Авто,module,Magento_Paypal
"Ask Customer","Спросить клиента",module,Magento_Paypal
Never,Никогда,module,Magento_Paypal
"IPN (Instant Payment Notification) Only","IPN (Instant Payment Notification) только",module,Magento_Paypal
"API Signature","API подпись",module,Magento_Paypal
"API Certificate","API сертификат",module,Magento_Paypal
"A payer is not identified.","Плательщик не идентифицирован.",module,Magento_Paypal
"Last Transaction ID","Последний ИД транзакции",module,Magento_Paypal
"Sorry, but something went wrong. Please contact PayPal customer service.","Извините, но что-то пошло не так. Пожалуйста, свяжитесь со службой поддержки клиентов PayPal.",module,Magento_Paypal
